"cntry","happy","health","brncntr","gndr","agea"
"AT",8,2,"Nacido en el país","Hombre",35
"AT",7,3,"Nacido en el país","Mujer",66
"AT",10,1,"Nacido en el país","Hombre",49
"AT",7,1,"Nacido en el país","Mujer",18
"AT",9,3,"Nacido en el país","Hombre",79
"AT",10,1,"Nacido en el país","Mujer",34
"AT",6,3,"Nacido en el país","Mujer",77
"AT",9,2,"Nacido en el país","Hombre",47
"AT",9,4,"Nacido en el país","Mujer",36
"AT",8,1,"Nacido en el país","Hombre",22
"AT",8,3,"Nacido en el país","Mujer",82
"AT",9,2,"Nacido en el país","Mujer",57
"AT",5,2,"No nacido en el país","Mujer",55
"AT",9,3,"Nacido en el país","Hombre",74
"AT",10,2,"Nacido en el país","Hombre",72
"AT",9,2,"Nacido en el país","Mujer",79
"AT",9,2,"Nacido en el país","Mujer",65
"AT",9,1,"Nacido en el país","Mujer",37
"AT",0,3,"Nacido en el país","Mujer",51
"AT",7,3,"Nacido en el país","Mujer",53
"AT",8,1,"Nacido en el país","Hombre",74
"AT",4,4,"Nacido en el país","Mujer",81
"AT",5,3,"No nacido en el país","Mujer",18
"AT",7,4,"Nacido en el país","Hombre",66
"AT",6,2,"Nacido en el país","Mujer",50
"AT",6,3,"Nacido en el país","Mujer",81
"AT",8,2,"Nacido en el país","Hombre",33
"AT",6,3,"Nacido en el país","Hombre",75
"AT",7,2,"Nacido en el país","Hombre",43
"AT",8,2,"Nacido en el país","Hombre",51
"AT",4,4,"Nacido en el país","Mujer",66
"AT",5,2,"Nacido en el país","Mujer",56
"AT",9,2,"No nacido en el país","Hombre",62
"AT",8,1,"Nacido en el país","Mujer",17
"AT",9,2,"No nacido en el país","Mujer",30
"AT",8,2,"Nacido en el país","Hombre",60
"AT",7,3,"Nacido en el país","Hombre",69
"AT",8,2,"Nacido en el país","Mujer",77
"AT",8,2,"No nacido en el país","Mujer",36
"AT",9,1,"Nacido en el país","Hombre",64
"AT",9,2,"Nacido en el país","Mujer",59
"AT",8,2,"No nacido en el país","Hombre",44
"AT",8,3,"Nacido en el país","Mujer",73
"AT",5,3,"Nacido en el país","Mujer",86
"AT",10,1,"Nacido en el país","Mujer",35
"AT",7,2,"Nacido en el país","Mujer",39
"AT",6,3,"Nacido en el país","Mujer",55
"AT",10,2,"Nacido en el país","Mujer",73
"AT",9,2,"Nacido en el país","Mujer",74
"AT",9,1,"Nacido en el país","Hombre",40
"AT",9,1,"Nacido en el país","Hombre",33
"AT",8,2,"Nacido en el país","Mujer",39
"AT",8,2,"Nacido en el país","Mujer",49
"AT",6,1,"Nacido en el país","Mujer",39
"AT",9,2,"Nacido en el país","Hombre",82
"AT",8,2,"Nacido en el país","Mujer",43
"AT",8,3,"No nacido en el país","Mujer",80
"AT",7,1,"Nacido en el país","Hombre",49
"AT",7,2,"No nacido en el país","Hombre",51
"AT",5,2,"Nacido en el país","Hombre",70
"AT",9,2,"Nacido en el país","Hombre",58
"AT",9,1,"Nacido en el país","Mujer",63
"AT",3,2,"Nacido en el país","Mujer",57
"AT",8,1,"Nacido en el país","Mujer",68
"AT",10,1,"No nacido en el país","Mujer",49
"AT",7,3,"Nacido en el país","Mujer",67
"AT",9,2,"Nacido en el país","Hombre",39
"AT",7,1,"Nacido en el país","Hombre",15
"AT",6,4,"Nacido en el país","Mujer",53
"AT",6,3,"Nacido en el país","Mujer",64
"AT",7,1,"Nacido en el país","Hombre",52
"AT",5,3,"Nacido en el país","Mujer",37
"AT",4,4,"Nacido en el país","Mujer",52
"AT",7,2,"Nacido en el país","Mujer",65
"AT",6,3,"Nacido en el país","Mujer",79
"AT",8,2,"Nacido en el país","Mujer",63
"AT",8,2,"Nacido en el país","Mujer",32
"AT",9,1,"Nacido en el país","Mujer",30
"AT",5,2,"No nacido en el país","Hombre",47
"AT",7,2,"Nacido en el país","Hombre",49
"AT",9,2,"Nacido en el país","Mujer",60
"AT",9,1,"No nacido en el país","Mujer",33
"AT",9,1,"Nacido en el país","Mujer",28
"AT",8,2,"Nacido en el país","Mujer",50
"AT",5,4,"No nacido en el país","Mujer",45
"AT",7,3,"Nacido en el país","Mujer",69
"AT",10,2,"Nacido en el país","Mujer",74
"AT",7,3,"Nacido en el país","Hombre",78
"AT",6,2,"No nacido en el país","Hombre",43
"AT",8,2,"Nacido en el país","Hombre",80
"AT",7,3,"Nacido en el país","Hombre",78
"AT",8,2,"Nacido en el país","Hombre",64
"AT",9,2,"No nacido en el país","Mujer",27
"AT",7,2,"Nacido en el país","Hombre",60
"AT",5,2,"Nacido en el país","Mujer",60
"AT",8,2,"Nacido en el país","Hombre",41
"AT",10,1,"Nacido en el país","Hombre",50
"AT",8,2,"No nacido en el país","Hombre",59
"AT",7,2,"Nacido en el país","Hombre",86
"AT",8,3,"Nacido en el país","Mujer",54
"AT",10,1,"Nacido en el país","Hombre",37
"AT",9,2,"Nacido en el país","Mujer",51
"AT",8,2,"No nacido en el país","Hombre",85
"AT",8,1,"Nacido en el país","Hombre",75
"AT",9,2,"Nacido en el país","Mujer",56
"AT",9,2,"Nacido en el país","Mujer",82
"AT",5,3,"Nacido en el país","Hombre",85
"AT",7,1,"Nacido en el país","Mujer",19
"AT",7,2,"Nacido en el país","Hombre",59
"AT",3,3,"No nacido en el país","Hombre",53
"AT",8,2,"Nacido en el país","Mujer",45
"AT",9,1,"Nacido en el país","Hombre",22
"AT",7,1,"Nacido en el país","Hombre",31
"AT",8,2,"Nacido en el país","Mujer",49
"AT",10,2,"Nacido en el país","Mujer",77
"AT",10,1,"Nacido en el país","Mujer",41
"AT",8,3,"No nacido en el país","Mujer",80
"AT",8,2,"Nacido en el país","Mujer",64
"AT",9,3,"Nacido en el país","Mujer",90
"AT",10,1,"Nacido en el país","Hombre",70
"AT",8,1,"Nacido en el país","Hombre",52
"AT",9,2,"Nacido en el país","Mujer",68
"AT",8,2,"Nacido en el país","Hombre",32
"AT",8,3,"Nacido en el país","Mujer",59
"AT",8,1,"Nacido en el país","Hombre",29
"AT",8,3,"Nacido en el país","Mujer",85
"AT",8,3,"Nacido en el país","Hombre",60
"AT",9,1,"Nacido en el país","Mujer",51
"AT",7,2,"Nacido en el país","Mujer",75
"AT",9,2,"Nacido en el país","Hombre",56
"AT",9,1,"Nacido en el país","Mujer",45
"AT",7,3,"Nacido en el país","Mujer",88
"AT",9,2,"Nacido en el país","Hombre",67
"AT",7,1,"No nacido en el país","Mujer",33
"AT",9,2,"Nacido en el país","Hombre",50
"AT",8,3,"Nacido en el país","Hombre",55
"BE",7,2,"Nacido en el país","Mujer",24
"BE",10,1,"Nacido en el país","Hombre",61
"BE",6,4,"Nacido en el país","Hombre",57
"BE",8,1,"Nacido en el país","Hombre",25
"BE",8,2,"Nacido en el país","Hombre",42
"BE",8,3,"Nacido en el país","Hombre",51
"BE",8,2,"Nacido en el país","Hombre",82
"BE",6,2,"Nacido en el país","Mujer",34
"BE",7,2,"Nacido en el país","Mujer",32
"BE",6,3,"Nacido en el país","Mujer",77
"BE",8,3,"Nacido en el país","Mujer",79
"BE",7,1,"Nacido en el país","Mujer",24
"BE",8,3,"Nacido en el país","Mujer",37
"BE",8,2,"Nacido en el país","Mujer",39
"BE",10,2,"Nacido en el país","Hombre",63
"BE",5,2,"No nacido en el país","Mujer",47
"BE",9,3,"Nacido en el país","Mujer",64
"BE",8,2,"Nacido en el país","Mujer",79
"BE",9,1,"Nacido en el país","Hombre",16
"BE",6,3,"Nacido en el país","Hombre",45
"BE",8,3,"Nacido en el país","Hombre",64
"BE",8,2,"Nacido en el país","Mujer",33
"BE",6,3,"Nacido en el país","Mujer",57
"BE",5,3,"Nacido en el país","Mujer",31
"BE",8,2,"Nacido en el país","Mujer",22
"BE",7,2,"Nacido en el país","Mujer",59
"BE",10,2,"Nacido en el país","Mujer",30
"BE",10,3,"Nacido en el país","Mujer",19
"BE",7,3,"Nacido en el país","Mujer",72
"BE",9,2,"No nacido en el país","Mujer",33
"BE",6,2,"Nacido en el país","Mujer",45
"BE",9,4,"Nacido en el país","Mujer",64
"BE",8,2,"Nacido en el país","Hombre",34
"BE",8,2,"Nacido en el país","Hombre",29
"BE",8,3,"Nacido en el país","Hombre",87
"BE",8,2,"Nacido en el país","Hombre",70
"BE",5,1,"Nacido en el país","Mujer",31
"BE",8,1,"Nacido en el país","Hombre",18
"BE",9,1,"Nacido en el país","Hombre",75
"BE",8,1,"Nacido en el país","Mujer",32
"BE",7,3,"Nacido en el país","Mujer",66
"BE",8,3,"Nacido en el país","Mujer",45
"BE",8,1,"Nacido en el país","Hombre",26
"BE",8,2,"Nacido en el país","Hombre",23
"BE",10,1,"Nacido en el país","Mujer",38
"BE",5,1,"Nacido en el país","Mujer",33
"BE",7,3,"Nacido en el país","Hombre",54
"BE",8,3,"Nacido en el país","Mujer",45
"BE",8,3,"Nacido en el país","Hombre",79
"BE",9,2,"Nacido en el país","Mujer",78
"BE",10,3,"Nacido en el país","Mujer",79
"BE",10,2,"No nacido en el país","Mujer",31
"BE",8,4,"Nacido en el país","Hombre",65
"BE",8,2,"Nacido en el país","Mujer",21
"BE",7,5,"Nacido en el país","Mujer",45
"BE",7,2,"Nacido en el país","Mujer",53
"BE",8,2,"Nacido en el país","Mujer",22
"BE",8,2,"Nacido en el país","Mujer",65
"BE",9,2,"Nacido en el país","Hombre",50
"BE",10,2,"No nacido en el país","Mujer",47
"BE",6,3,"Nacido en el país","Mujer",76
"BE",10,1,"Nacido en el país","Hombre",51
"BE",7,3,"No nacido en el país","Hombre",48
"BE",5,3,"Nacido en el país","Hombre",47
"BE",7,2,"Nacido en el país","Mujer",82
"BE",6,2,"Nacido en el país","Mujer",62
"BE",9,1,"Nacido en el país","Mujer",52
"BE",8,4,"Nacido en el país","Hombre",75
"BE",10,2,"No nacido en el país","Hombre",34
"BE",10,2,"No nacido en el país","Mujer",48
"BE",4,1,"No nacido en el país","Hombre",81
"BE",9,1,"Nacido en el país","Hombre",69
"BE",7,2,"No nacido en el país","Hombre",57
"BE",7,2,"Nacido en el país","Hombre",51
"BE",7,2,"Nacido en el país","Mujer",25
"BE",8,1,"Nacido en el país","Mujer",66
"BE",7,1,"Nacido en el país","Mujer",74
"BE",6,3,"Nacido en el país","Mujer",85
"BE",8,2,"Nacido en el país","Mujer",41
"BE",9,2,"Nacido en el país","Mujer",57
"BE",9,3,"Nacido en el país","Hombre",59
"BE",7,3,"Nacido en el país","Mujer",67
"BE",8,4,"Nacido en el país","Mujer",47
"BE",8,2,"No nacido en el país","Hombre",36
"BE",7,2,"Nacido en el país","Mujer",17
"BE",9,1,"No nacido en el país","Hombre",33
"BE",8,2,"Nacido en el país","Hombre",77
"BE",9,3,"Nacido en el país","Hombre",49
"BE",8,2,"No nacido en el país","Hombre",37
"BE",8,3,"Nacido en el país","Hombre",85
"BE",9,1,"Nacido en el país","Mujer",43
"BE",7,3,"Nacido en el país","Mujer",61
"BE",10,2,"Nacido en el país","Mujer",44
"BE",5,2,"Nacido en el país","Hombre",39
"BE",9,1,"Nacido en el país","Hombre",51
"BE",8,4,"Nacido en el país","Hombre",59
"BE",8,2,"Nacido en el país","Hombre",47
"BE",10,1,"Nacido en el país","Hombre",37
"BE",10,1,"Nacido en el país","Mujer",71
"BE",7,3,"Nacido en el país","Hombre",37
"BE",8,2,"Nacido en el país","Hombre",55
"BE",9,1,"Nacido en el país","Hombre",65
"BE",3,5,"Nacido en el país","Hombre",72
"BE",10,3,"Nacido en el país","Mujer",50
"BE",8,2,"Nacido en el país","Mujer",25
"BE",9,2,"Nacido en el país","Mujer",78
"BE",7,1,"Nacido en el país","Hombre",50
"BE",8,2,"Nacido en el país","Hombre",36
"BE",10,1,"Nacido en el país","Hombre",33
"BE",7,2,"Nacido en el país","Mujer",38
"BE",10,1,"No nacido en el país","Mujer",35
"BE",6,2,"Nacido en el país","Mujer",18
"BE",7,2,"Nacido en el país","Mujer",24
"BE",7,1,"Nacido en el país","Hombre",28
"BE",9,2,"Nacido en el país","Mujer",66
"BE",9,2,"Nacido en el país","Mujer",57
"BE",8,2,"Nacido en el país","Mujer",54
"BE",8,1,"Nacido en el país","Mujer",19
"BE",9,1,"Nacido en el país","Hombre",20
"BE",8,3,"Nacido en el país","Mujer",57
"BE",8,1,"Nacido en el país","Hombre",43
"BE",10,3,"No nacido en el país","Hombre",43
"BE",8,2,"Nacido en el país","Mujer",38
"BE",4,3,"No nacido en el país","Hombre",49
"BE",10,1,"Nacido en el país","Hombre",60
"BE",8,1,"Nacido en el país","Hombre",60
"BE",7,3,"Nacido en el país","Hombre",85
"BE",8,3,"Nacido en el país","Hombre",78
"BE",10,2,"Nacido en el país","Hombre",79
"BE",7,2,"Nacido en el país","Mujer",31
"BE",5,2,"No nacido en el país","Mujer",59
"BE",8,2,"Nacido en el país","Mujer",15
"BE",9,2,"Nacido en el país","Mujer",73
"BE",10,1,"Nacido en el país","Hombre",58
"BE",10,1,"No nacido en el país","Mujer",31
"BE",8,1,"Nacido en el país","Hombre",58
"BE",9,1,"No nacido en el país","Mujer",42
"BE",9,2,"Nacido en el país","Mujer",67
"BE",8,3,"Nacido en el país","Mujer",71
"BE",6,4,"Nacido en el país","Mujer",81
"BE",5,3,"Nacido en el país","Mujer",52
"BE",10,2,"No nacido en el país","Mujer",28
"BE",7,2,"Nacido en el país","Hombre",72
"BE",8,1,"Nacido en el país","Hombre",59
"BE",8,2,"Nacido en el país","Hombre",24
"BE",9,3,"Nacido en el país","Mujer",31
"BE",10,1,"Nacido en el país","Mujer",55
"BE",3,4,"Nacido en el país","Hombre",33
"BE",4,2,"No nacido en el país","Hombre",19
"BE",8,2,"Nacido en el país","Mujer",56
"BE",7,1,"Nacido en el país","Hombre",26
"BE",7,2,"Nacido en el país","Mujer",74
"BE",8,2,"No nacido en el país","Mujer",35
"BE",10,1,"Nacido en el país","Hombre",22
"BE",10,3,"Nacido en el país","Mujer",54
"BE",8,2,"Nacido en el país","Mujer",71
"BE",9,2,"Nacido en el país","Hombre",50
"BE",8,1,"Nacido en el país","Hombre",15
"BE",8,3,"Nacido en el país","Hombre",75
"BE",6,2,"No nacido en el país","Mujer",38
"BE",8,2,"Nacido en el país","Hombre",66
"BE",9,3,"Nacido en el país","Mujer",57
"BE",7,2,"Nacido en el país","Mujer",48
"BE",8,2,"Nacido en el país","Mujer",29
"BE",10,3,"Nacido en el país","Mujer",67
"BE",9,2,"Nacido en el país","Mujer",46
"BE",9,1,"Nacido en el país","Hombre",28
"BE",8,2,"Nacido en el país","Mujer",42
"BE",7,2,"Nacido en el país","Hombre",47
"BE",10,1,"No nacido en el país","Mujer",32
"BE",9,2,"Nacido en el país","Hombre",76
"BE",5,5,"Nacido en el país","Hombre",57
"BE",7,3,"Nacido en el país","Hombre",51
"BE",8,2,"Nacido en el país","Mujer",73
"BE",8,3,"Nacido en el país","Hombre",71
"BE",10,2,"Nacido en el país","Hombre",55
"BE",8,3,"No nacido en el país","Hombre",35
"BE",8,1,"Nacido en el país","Hombre",28
"BE",7,2,"Nacido en el país","Hombre",49
"BE",3,2,"No nacido en el país","Hombre",41
"BE",7,2,"Nacido en el país","Mujer",58
"BE",9,2,"No nacido en el país","Hombre",39
"BE",9,2,"Nacido en el país","Hombre",56
"BE",8,2,"Nacido en el país","Mujer",62
"BE",9,2,"Nacido en el país","Mujer",50
"BE",9,2,"No nacido en el país","Hombre",41
"BE",9,3,"Nacido en el país","Hombre",65
"BE",9,1,"Nacido en el país","Hombre",71
"BE",8,1,"Nacido en el país","Mujer",63
"BE",8,2,"Nacido en el país","Mujer",68
"BE",7,2,"Nacido en el país","Mujer",17
"BE",10,3,"Nacido en el país","Hombre",45
"BE",8,1,"Nacido en el país","Mujer",17
"BE",7,2,"Nacido en el país","Mujer",60
"BE",8,2,"Nacido en el país","Mujer",86
"BE",7,2,"Nacido en el país","Mujer",40
"BE",10,3,"Nacido en el país","Mujer",68
"BE",8,3,"Nacido en el país","Mujer",78
"BE",9,4,"Nacido en el país","Mujer",21
"BE",9,1,"Nacido en el país","Hombre",60
"BE",7,3,"Nacido en el país","Mujer",18
"BE",10,2,"Nacido en el país","Mujer",88
"BE",8,2,"Nacido en el país","Mujer",16
"BE",9,2,"Nacido en el país","Mujer",23
"BE",5,2,"Nacido en el país","Mujer",16
"BE",5,2,"Nacido en el país","Mujer",29
"BE",8,1,"No nacido en el país","Hombre",41
"BE",9,2,"Nacido en el país","Hombre",68
"BE",7,2,"No nacido en el país","Mujer",20
"BE",5,4,"Nacido en el país","Mujer",54
"BE",6,2,"No nacido en el país","Mujer",67
"BE",8,3,"Nacido en el país","Mujer",58
"BE",8,3,"Nacido en el país","Mujer",62
"BE",9,2,"Nacido en el país","Mujer",65
"BE",5,1,"Nacido en el país","Hombre",20
"BE",8,2,"Nacido en el país","Mujer",78
"BE",7,1,"No nacido en el país","Hombre",36
"BE",8,3,"Nacido en el país","Mujer",64
"BE",5,2,"Nacido en el país","Hombre",22
"BE",8,2,"Nacido en el país","Mujer",51
"BE",7,3,"No nacido en el país","Hombre",59
"BE",9,2,"Nacido en el país","Mujer",54
"BE",7,2,"No nacido en el país","Mujer",39
"BE",7,2,"Nacido en el país","Mujer",29
"BE",8,2,"Nacido en el país","Hombre",69
"BE",8,4,"Nacido en el país","Mujer",52
"BE",8,2,"Nacido en el país","Hombre",64
"BE",5,3,"No nacido en el país","Mujer",74
"BE",8,2,"No nacido en el país","Hombre",60
"BE",7,1,"Nacido en el país","Hombre",43
"BE",8,2,"No nacido en el país","Mujer",28
"BE",4,2,"No nacido en el país","Hombre",39
"BE",8,4,"Nacido en el país","Mujer",58
"BE",7,3,"Nacido en el país","Mujer",73
"BE",8,3,"Nacido en el país","Hombre",41
"BE",8,2,"Nacido en el país","Mujer",63
"BE",8,3,"Nacido en el país","Hombre",54
"BE",8,2,"Nacido en el país","Hombre",19
"BE",7,1,"Nacido en el país","Mujer",42
"BE",9,3,"Nacido en el país","Hombre",49
"BE",7,1,"Nacido en el país","Hombre",57
"BE",10,1,"No nacido en el país","Hombre",33
"BE",8,3,"No nacido en el país","Hombre",63
"BE",8,2,"Nacido en el país","Mujer",31
"BE",8,1,"Nacido en el país","Mujer",35
"BE",8,2,"Nacido en el país","Hombre",35
"BE",8,3,"Nacido en el país","Hombre",74
"BE",7,2,"Nacido en el país","Hombre",42
"BE",8,3,"Nacido en el país","Hombre",77
"BE",6,1,"Nacido en el país","Hombre",19
"BE",9,2,"No nacido en el país","Mujer",16
"BE",9,2,"No nacido en el país","Mujer",53
"BE",9,2,"Nacido en el país","Mujer",60
"BE",9,3,"Nacido en el país","Hombre",39
"BE",5,4,"Nacido en el país","Mujer",35
"BE",8,2,"Nacido en el país","Mujer",44
"BE",9,1,"Nacido en el país","Hombre",60
"BE",8,2,"Nacido en el país","Mujer",63
"BE",8,1,"Nacido en el país","Mujer",18
"BE",8,2,"Nacido en el país","Hombre",76
"BE",10,1,"No nacido en el país","Mujer",20
"BE",9,3,"No nacido en el país","Mujer",69
"BE",7,1,"Nacido en el país","Hombre",33
"BE",8,4,"Nacido en el país","Mujer",51
"BE",7,1,"Nacido en el país","Hombre",20
"BE",6,2,"No nacido en el país","Hombre",58
"BE",10,1,"Nacido en el país","Mujer",22
"BE",8,1,"Nacido en el país","Mujer",73
"BE",3,3,"Nacido en el país","Mujer",69
"BE",9,1,"Nacido en el país","Mujer",23
"BE",8,3,"Nacido en el país","Hombre",73
"BE",7,1,"Nacido en el país","Mujer",17
"BE",8,2,"Nacido en el país","Mujer",44
"BE",8,1,"Nacido en el país","Hombre",23
"BE",4,3,"Nacido en el país","Hombre",34
"BE",10,2,"Nacido en el país","Hombre",45
"BE",9,2,"Nacido en el país","Mujer",65
"BE",8,2,"Nacido en el país","Hombre",25
"BE",10,2,"Nacido en el país","Mujer",63
"BE",6,2,"Nacido en el país","Hombre",19
"BE",7,2,"Nacido en el país","Hombre",56
"BE",7,1,"Nacido en el país","Mujer",60
"BE",8,2,"Nacido en el país","Hombre",71
"BE",9,3,"Nacido en el país","Mujer",59
"BE",8,1,"Nacido en el país","Mujer",46
"BE",5,1,"Nacido en el país","Mujer",65
"BE",7,4,"Nacido en el país","Hombre",70
"BE",9,1,"Nacido en el país","Hombre",58
"BE",6,2,"Nacido en el país","Mujer",27
"BE",6,2,"Nacido en el país","Mujer",16
"BE",8,2,"Nacido en el país","Mujer",71
"BE",8,2,"No nacido en el país","Hombre",26
"BE",8,4,"Nacido en el país","Hombre",55
"BE",6,2,"Nacido en el país","Hombre",32
"BE",8,2,"No nacido en el país","Hombre",61
"BE",10,2,"No nacido en el país","Hombre",50
"BE",7,2,"Nacido en el país","Hombre",19
"BE",8,1,"No nacido en el país","Mujer",36
"BE",9,2,"Nacido en el país","Hombre",44
"BE",5,2,"Nacido en el país","Mujer",19
"BE",10,1,"Nacido en el país","Mujer",75
"BE",7,3,"Nacido en el país","Hombre",77
"BE",8,1,"Nacido en el país","Hombre",27
"BE",7,1,"Nacido en el país","Mujer",70
"BE",10,2,"Nacido en el país","Hombre",84
"BE",8,2,"Nacido en el país","Mujer",45
"BE",8,3,"No nacido en el país","Hombre",63
"BE",9,3,"Nacido en el país","Mujer",46
"BE",10,3,"Nacido en el país","Hombre",54
"BE",9,2,"Nacido en el país","Mujer",74
"BE",7,3,"Nacido en el país","Hombre",37
"BE",7,2,"Nacido en el país","Hombre",34
"BE",8,2,"Nacido en el país","Mujer",74
"BE",8,1,"Nacido en el país","Hombre",41
"BE",9,2,"Nacido en el país","Mujer",15
"BE",8,3,"Nacido en el país","Mujer",22
"BE",7,2,"Nacido en el país","Mujer",77
"BE",8,2,"Nacido en el país","Mujer",75
"BE",7,3,"Nacido en el país","Mujer",73
"BE",7,2,"Nacido en el país","Hombre",67
"BE",3,4,"Nacido en el país","Hombre",29
"BE",8,2,"Nacido en el país","Hombre",53
"BE",8,2,"Nacido en el país","Mujer",65
"BE",7,2,"Nacido en el país","Hombre",52
"BE",8,3,"Nacido en el país","Mujer",44
"BE",8,2,"Nacido en el país","Hombre",73
"BE",7,2,"Nacido en el país","Mujer",51
"BE",8,3,"Nacido en el país","Mujer",45
"BE",9,2,"Nacido en el país","Hombre",26
"BE",2,5,"Nacido en el país","Mujer",57
"BE",6,2,"No nacido en el país","Hombre",34
"BE",8,1,"Nacido en el país","Hombre",23
"BE",8,2,"Nacido en el país","Hombre",53
"BE",9,2,"Nacido en el país","Hombre",61
"BE",9,1,"Nacido en el país","Hombre",29
"BE",9,2,"Nacido en el país","Mujer",74
"BE",8,3,"Nacido en el país","Hombre",25
"BE",7,3,"Nacido en el país","Mujer",27
"BE",8,2,"Nacido en el país","Mujer",65
"BE",10,2,"Nacido en el país","Hombre",20
"BE",9,2,"Nacido en el país","Mujer",38
"BE",8,2,"Nacido en el país","Hombre",23
"BE",10,2,"No nacido en el país","Hombre",83
"BE",8,3,"Nacido en el país","Hombre",61
"BE",3,3,"Nacido en el país","Hombre",23
"BE",8,2,"Nacido en el país","Hombre",69
"BE",8,2,"Nacido en el país","Hombre",23
"BE",8,2,"Nacido en el país","Mujer",77
"BE",10,3,"Nacido en el país","Mujer",31
"BE",8,2,"Nacido en el país","Hombre",78
"BE",9,1,"Nacido en el país","Mujer",43
"BE",6,2,"Nacido en el país","Mujer",55
"BE",9,5,"Nacido en el país","Mujer",59
"BE",8,2,"Nacido en el país","Hombre",65
"BE",5,2,"Nacido en el país","Mujer",68
"BE",7,1,"Nacido en el país","Mujer",38
"BE",7,1,"Nacido en el país","Mujer",24
